word,trans,exp,level,memory,modify,pron,filelink
"kasks","〈名詞〉 国家・政府","【造語】 (de)新辞書移行以前",0,0,0,""
"Kat","〈名詞〉 嘘","【造語】 (de)新辞書移行以前",0,0,0,""
"kels","〈名詞〉 冬","【造語】 (de)新辞書移行以前",0,0,0,""
"Keng","〈名詞〉 傷","【造語】 (de)新辞書移行以前",0,0,0,""
"KeQ","〈形容詞〉 (声が)高い・高音の・つんざく
〈副詞〉 高く・高音で","【造語】 (de)新辞書移行以前",0,0,0,""
"Keste","〈名詞〉 罰・代償・報酬","【造語】 (de)新辞書移行以前",0,0,0,""
"kilqtt","〈名詞〉 法則・法","【造語】 (de)新辞書移行以前",0,0,0,""
"Kirne","〈名詞〉 犬","【造語】 (de)新辞書移行以前
【注意】 出界に犬がいるのかどうかについては要考察。",0,0,0,""
"klben","〈名詞〉 炭素","【造語】 (de)新辞書移行以前
【注意】 めっちゃカーボン感が出てるので要修正",0,0,0,""
"klutan","〈名詞〉 具体的な値・定数
〈名詞〉 金額・額面","【造語】 (de)新辞書移行以前",0,0,0,""
"KnaKk","〈名詞〉 予定","【造語】 (de)新辞書移行以前",0,0,0,""
"knyb","〈名詞〉 首","【造語】 (de)新辞書移行以前",0,0,0,""
"kodon","〈名詞〉 酸素","【造語】 (de)新辞書移行以前",0,0,0,""
"kolbens","〈名詞〉 キャンバス","【造語】 (de)新辞書移行以前",0,0,0,""
"kolbi","〈名詞〉 麻","【造語】 (de)新辞書移行以前",0,0,0,""
"Komitto","〈名詞〉 感情","【造語】 (de)新辞書移行以前",0,0,0,""
"konpein","〈名詞〉 物","【造語】 (de)新辞書移行以前",0,0,0,""
"shaud","〈名詞〉 文章・文","【語法】
散文にだけ使う。発音に注意。/スハゥド/
【造語】 (de)新辞書移行以前
【変更】 h291122 kowd ksewd  (de)
h300102 ksewd shaud (de)",0,0,0,""
"kulaM","〈名詞〉 友人","【造語】 (de)新辞書移行以前",0,0,0,""
"kyen","〈名詞〉 硬貨","【造語】 (le)新辞書移行以前",0,0,0,""
"Kyz","〈名詞〉 限界・天井","【造語】 (de)新辞書移行以前",0,0,0,""
"lame","〈名詞〉 10000・万
〈形容詞〉 万の","【造語】 (de)新辞書移行以前",0,0,0,""
"lance","〈名詞〉 空","【造語】 (de)新辞書移行以前",0,0,0,""
"lant","〈名詞〉 3・三
〈形容詞〉 三番目の・三つの","【造語】 (de)新辞書移行以前",0,0,0,""
"larixin","〈名詞〉 槍","【造語】 (de)新辞書移行以前
【変更】 h300617 laryxin larixin",0,0,0,""
"lazpen","〈名詞〉 和音","【造語】 (de)新辞書移行以前",0,0,0,""
"Leins","〈名詞〉 妹","【造語】 (de)新辞書移行以前",0,0,0,""
"Lens","〈名詞〉 姉","【造語】 (de)新辞書移行以前",0,0,0,""
"Lenvl","〈名詞〉 表","【造語】 (de)新辞書移行以前",0,0,0,""
"les","〈名詞〉 話・命題","【造語】 (de)新辞書移行以前",0,0,0,""
"lesven","〈名詞〉 順番・役目","【造語】 (de)新辞書移行以前",0,0,0,""
"Linkty","〈名詞〉 リチウム","【造語】 (de)新辞書移行以前
【注意】 要変更。まんま”litium”丸出しやん",0,0,0,""
"lisZelt","〈名詞〉 ノート・メモ・手帳","【用例】 (de)新辞書移行以前",0,0,0,""
"lmur'a","〈名詞〉 女性","【造語】 (de)新辞書移行以前",0,0,0,""
"lnsa","〈名詞〉 花","【語法】
異綴り；　lunsa
【造語】 (de)新辞書移行以前",0,0,0,""
"loxxa","〈名詞〉 年","【造語】 (de)新辞書移行以前",0,0,0,""
"lt","〈名詞〉 記号","【造語】 (de)新辞書移行以前",0,0,0,""
"ltta","〈名詞〉 文字","【造語】 (de)新辞書移行以前",0,0,0,""
"lttenvel","〈名詞〉 文字表","【造語】 (de)新辞書移行以前",0,0,0,""
"lulto","〈名詞〉 L, l","【造語】 (de)新辞書移行以前",0,0,0,""
"malQ","〈名詞〉 母親","【造語】 (de)新辞書移行以前",0,0,0,""
"meantuks","〈名詞〉 言い訳","【造語】 (de)新辞書移行以前
【変更】 h300305 meanuks meantuks (de)",0,0,0,""
"meyi","〈名詞〉 土地・領地","【造語】 (de)新辞書移行以前
【変更】 h291202 meji meyi (de)",0,0,0,""
"mekks","〈名詞〉 主張","【造語】 (de)新辞書移行以前",0,0,0,""
"mel","〈名詞〉 風邪","【造語】 (de)新辞書移行以前",0,0,0,""
"melonk","〈名詞〉 鼻風邪
〈動詞〉 鼻風邪を引く","【造語】 (de)新辞書移行以前",0,0,0,""
"menitin","〈名詞〉 マグネシウム","【造語】 (de)新辞書移行以前
【変更】 どう見てもmagunesiumが語源なんだよなぁ、要変更",0,0,0,""
"mesty","〈名詞〉 M, m","【造語】 (de)新辞書移行以前",0,0,0,""
"meyZal","〈名詞〉 リズム・拍","【造語】 (de)新辞書移行以前",0,0,0,""
"mur'a","〈名詞〉 男性","【造語】 (de)新辞書移行以前",0,0,0,""
"naycia","〈名詞〉 鉄","【造語】 (le)新辞書移行以前",0,0,0,""
"nayuto","〈名詞〉 N, n","【造語】 (de)新辞書移行以前",0,0,0,""
"Nels","〈名詞〉 仮面","【造語】 (de)新辞書移行以前",0,0,0,""
"Neny","〈名詞〉 声","【造語】 (de)新辞書移行以前",0,0,0,""
"nest","〈名詞〉 喉","【造語】 (de)新辞書移行以前",0,0,0,""
"neyTa","〈名詞〉 尊厳","【造語】 (de)新辞書移行以前",0,0,0,""
"noka","〈名詞〉 林檎・りんご","【造語】 (de)新辞書移行以前
【注意】 出界に林檎はあるのか…？要考察。",0,0,0,""
"nonk","〈名詞〉 鼻","【造語】 (de)新辞書移行以前",0,0,0,""
"qeyks","〈名詞〉 名前・銘
〈動詞〉 呼ぶ・称する","【造語】 (de)新辞書移行以前
【変更】 h291122 nyyks qeyks
cf:〈同義〉 myanCa",0,0,0,""
"oln","〈名詞〉 0・ゼロ・零・虚・虚空
〈形容詞〉 初めの・虚ろな・原初の","【造語】 (de)新辞書移行以前
(de)h291126 意味付加
【注意】 元は異界由来、作者が個人的に使うための単語で源流はジャンプ漫画のBLEACHだった。元来の意味は”虚”という名詞。後に(h291126)deにより数詞として転用された。
cf:〈併用〉 ely",0,0,0,""
"olNes","〈名詞〉 虚面","【語法】
虚の顔面に生成される面のこと。
【造語】 (de)新辞書移行以前
【注意】 異界由来、作者が個人的に使うための単語、源流はジャンプ漫画のBLEACH。",0,0,0,""
"olnin","〈名詞〉 虚閃
〈動詞〉 虚閃を放つ","【造語】 (de)新辞書移行以前
【注意】 異界由来、作者が個人的に使うための単語、源流はジャンプ漫画のBLEACH",0,0,0,""
"olQes","〈名詞〉 面質","【語法】
虚の顔面に生成される面を構成する物質のこと。
【造語】 (de)新辞書移行以前
【注意】 異界由来、作者が個人的に使うための単語、源流はジャンプ漫画のBLEACH。",0,0,0,""
"olto","〈名詞〉 O, o","【造語】 (de)新辞書移行以前",0,0,0,""
"onta","〈名詞〉 遊び","【造語】 (de)新辞書移行以前
cf:〈似義〉 k'wiska",0,0,0,""
"orni","〈名詞〉 未来","【造語】 (de)新辞書移行以前",0,0,0,""
"owiccu","〈名詞〉 作者","【造語】 (de)新辞書移行以前",0,0,0,""
"pag","〈名詞〉 100000・十万
〈形容詞〉 十万の","【造語】 (de)新辞書移行以前",0,0,0,""
"pes","〈名詞〉 白
〈形容詞〉 白い","【造語】 (de)新辞書移行以前",0,0,0,""
"pesto","〈名詞〉 P, p","【造語】 (de)新辞書移行以前",0,0,0,""
"peyQ","〈名詞〉 父親","【造語】 (de)新辞書移行以前",0,0,0,""
"Qa","〈名詞〉 9・九
〈形容詞〉 九番目の・九つの","【造語】 (de)新辞書移行以前",0,0,0,""
"qaksto","〈名詞〉 鉄","【造語】 (de)新辞書移行以前",0,0,0,""
"Qanto","〈名詞〉 Q, q","【語法】
五つ目の未知数として使うことがある。
【造語】 (de)新辞書移行以前",0,0,0,""
"Qea","〈名詞〉 間違い・ミス","【造語】 (de)新辞書移行以前",0,0,0,""
"Ql","〈名詞〉 2・二
〈形容詞〉 二番目の・二つの","【造語】 (de)新辞書移行以前",0,0,0,""
"raiten","〈名詞〉 愛情・愛","【造語】 (de)新辞書移行以前",0,0,0,""
"rast","〈名詞〉 R, r","【造語】 (de)新辞書移行以前",0,0,0,""
"reiben","〈名詞〉 (恋愛的な)好きという気持ち","【造語】 (de)新辞書移行以前",0,0,0,""
"Renf","〈名詞〉 涙・悲しみ・哀","【造語】 (de)新辞書移行以前",0,0,0,""
"riven'agi","〈名詞〉 (模範となる)人, 師匠","【造語】 (de)新辞書移行以前",0,0,0,""
"sala","〈名詞〉 7・七
〈形容詞〉 七番目の・七つの","【造語】 (de)新辞書移行以前",0,0,0,""
"san","〈名詞〉 S, s","【造語】 (de)新辞書移行以前",0,0,0,""
"sdent","〈名詞〉 正解","【造語】 (de)新辞書移行以前",0,0,0,""
"sin","〈名詞〉 1000・千
〈形容詞〉 千の","【造語】 (de)新辞書移行以前",0,0,0,""
"sogtt","〈名詞〉 負担","【造語】 新辞書移行以前(de)",0,0,0,""
"teylaga","〈名詞〉 食べられない物・非食部","【造語】 (de)新辞書移行以前
【変更】 taylo teylaga",0,0,0,""
"teadan","〈名詞〉 人格・魂","【造語】 (de)新辞書移行以前",0,0,0,""
"tel","〈名詞〉 鏡","【造語】 (de)新辞書移行以前",0,0,0,""
"tems","〈名詞〉 先端
〈形容詞〉 尖った","【造語】 (de)新辞書移行以前",0,0,0,""
"tenp","〈名詞〉 罠","【造語】 (de)新辞書移行以前",0,0,0,""
"TeQ","〈形容詞〉 (声が)低い・低音の
〈副詞〉 低く・低音で","【造語】 (de)新辞書移行以前",0,0,0,""
"terl","〈名詞〉 星","【造語】 (de)新辞書移行以前",0,0,0,""
"teylo","〈名詞〉 食材・食べ物・可食部","【造語】 (de)新辞書移行以前",0,0,0,""
"Tin","〈名詞〉 夢・望むこと・目標","【造語】 眠るときに見る夢の意味には用いない。
【造語】 (de)新辞書移行以前",0,0,0,""
"tist","〈名詞〉 T, t","【造語】 (de)新辞書移行以前",0,0,0,""
"tug","〈名詞〉 光","【造語】 (de)新辞書移行以前",0,0,0,""
"twin","〈名詞〉 物","【造語】 (de)新辞書移行以前",0,0,0,""
"ty'a","〈名詞〉 1・一・一つ
〈形容詞〉 ある一つの・(多くの同じものの中で)たった一つの","【造語】 (de)新辞書移行以前
【変更】 h291114 tyA ty'a (de)",0,0,0,""
"tyaqu","〈名詞〉 木・樹木・生木","【造語】 (de)新辞書移行以前
【変更】 h291215 tyAny tyaqu (de)",0,0,0,""
"tyga","〈名詞〉 定規","【造語】 (de)新辞書移行以前",0,0,0,""
"ulto","〈名詞〉 U, u","【造語】 (de)新辞書移行以前",0,0,0,""
"utykk","〈名詞〉 月","【語法】
暦の上での月は言わない。
【造語】 (de)新辞書移行以前",0,0,0,""
"valM","〈名詞〉 V, v","【造語】 (de)新辞書移行以前",0,0,0,""
"valtin","〈名詞〉 ベリリウム","【造語】 (de)新辞書移行以前",0,0,0,""
"vani","〈名詞〉 前
〈形容詞〉 前の","【造語】 (de)新辞書移行以前",0,0,0,""
"var","〈名詞〉 5・五
〈形容詞〉 五番目の・五つの","【造語】 (de)新辞書移行以前",0,0,0,""
"vexin","〈名詞〉 爆弾","【造語】 (de)新辞書移行以前",0,0,0,""
"varqm","〈名詞〉 文明・文化","【語法】
文化圏・地方の意。出圏・羅圏などの圏の訳。
【造語】 (de)新辞書移行以前
【変更】 h300416 vrqm varqm de",0,0,0,""
"vuel","〈名詞〉 法律
〈動詞〉 法に決める","【造語】 (de)新辞書移行以前",0,0,0,""
"cilaw","〈名詞〉 青","【造語】 (de)新辞書移行以前
【変更】 h300615　wcla cilaw",0,0,0,""
"weelin","〈名詞〉 するべきこと","【語法】
""CgyuR weelin""で""どうしようかな”などと悩む表現。 
【造語】 (de)新辞書移行以前
cf:〈派生〉 weera",0,0,0,""
"wixa","〈名詞〉 8・八
〈形容詞〉 八番目の・八つの","【造語】 (de)新辞書移行以前",0,0,0,""
"wla","〈名詞〉 W, w","【造語】 (de)新辞書移行以前",0,0,0,""
"won","〈名詞〉 覆う者
〈動詞〉 覆い尽くす・(すっぽりと)覆う","【語法】
転じて""ものをすっぽりと覆う""意。
【造語】 (de)新辞書移行以前
(de)h291214 意味付加
【注意】 元は異界由来、潜界一の脅威であり、一番の友人、覆う者の訳語であった。
cf:〈似義〉 worp",0,0,0,""
"worty","〈名詞〉 口","【語法】
人体にあるものを指す。
【造語】 (de)新辞書移行以前",0,0,0,""
"xal","〈名詞〉 虎","【造語】 (de)新辞書移行以前",0,0,0,""
"xalin","〈名詞〉 剣","【造語】 (de)新辞書移行以前",0,0,0,""
"xanq","〈名詞〉 真理・真実","【造語】 (de)新辞書移行以前",0,0,0,""
"xatt","〈名詞〉 心・精神","【造語】 (de)新辞書移行以前",0,0,0,""
"xayl","〈名詞〉 弓","【造語】 (de)新辞書移行以前",0,0,0,""
"xece","〈名詞〉 言葉・文節・ことわざ","【造語】 (de)新辞書移行以前",0,0,0,""
"xesten","〈名詞〉 X, x","【造語】 (de)新辞書移行以前",0,0,0,""
"xeymuks","〈名詞〉 証明","【造語】 (de)新辞書移行以前",0,0,0,""
"xin","〈名詞〉 武器","【造語】 (de)新辞書移行以前",0,0,0,""
"xinian","〈名詞〉 武器職人","【造語】 (de)新辞書移行以前",0,0,0,""
"xonks","〈名詞〉 存在","【造語】 (de)新辞書移行以前
cf:〈同義〉 xoqks",0,0,0,""
"xoqks","〈名詞〉 存在","【語法】
名詞としてのTon
【造語】 (de)新辞書移行以前
cf:〈派生〉 Ton
cf:〈同義〉 xonks",0,0,0,""
"xyys","〈名詞〉 呪い","【造語】 (de)新辞書移行以前",0,0,0,""
"yai","〈名詞〉 目・眼","【語法】
jerxeと似儀。こちらは顔の部位としての目、例えば目つき・例えば目に現れる表情のようなものを指す。
【造語】 (de)新辞書移行以前
cf:〈似義〉 jerxe",0,0,0,""
"yalto","〈名詞〉 Y, y","【造語】 (de)新辞書移行以前",0,0,0,""
"yeljetto","〈名詞〉 夏","【造語】 (de)新辞書移行以前",0,0,0,""
"yente","〈名詞〉 机","【造語】 (de)新辞書移行以前",0,0,0,""
"yiv","〈名詞〉 準備","【造語】 (de)新辞書移行以前",0,0,0,""
"Za","〈名詞〉 10・十
〈形容詞〉 十番目の・十の","【造語】 (de)新辞書移行以前",0,0,0,""
"Zark","〈名詞〉 辞典","【造語】 (de)新辞書移行以前",0,0,0,""
"zel","〈名詞〉 Z・z
〈代名詞〉 二番目・二等
〈形容詞〉 二番目の・二等の","【造語】 (de)新辞書移行以前",0,0,0,""
"Zenstin","〈名詞〉 事実・真実","【造語】 (de)新辞書移行以前",0,0,0,""
"Zeva","〈名詞〉 町","【語法】
中規模の町。村より大きく、都市より小さい。
【造語】 (de)新辞書移行以前",0,0,0,""
"zey","〈名詞〉 恨む・忌む","【造語】 (de)新辞書移行以前",0,0,0,""
"zykac","〈名詞〉 発音線","【造語】 (de)新辞書移行以前",0,0,0,""
"akku","〈副詞〉 過去に
〈名詞〉 過去・経験","【語法】
単純に過去であることを、動詞のiqと同時に文末にて示す。
【造語】 (de)新辞書移行以前
cf:〈併用〉 iq",0,0,0,""
"pirgekks","〈副詞〉 毎日","【造語】 (de)新辞書移行以前
【変更】 h300326 ebul pirgekks (de)",0,0,0,""
"illa","〈副詞〉 未来","【造語】 (de)新辞書移行以前",0,0,0,""
"jar","〈副詞〉 いつかの・いつかに","【語法】
遠いと言える未来を指す。
【造語】 (de)新辞書移行以前",0,0,0,""
"jorTikk","〈副詞〉 初めて","【造語】 (le)新辞書移行以前",0,0,0,""
"kni","〈単位〉 ～日前","【造語】 1kniで""一日前""との副詞となる。
【造語】 (de)新辞書移行以前",0,0,0,""
"kxe","〈単位〉 ～日後","【造語】 1kxeで”一日後”との副詞となる。
【造語】 (de)新辞書移行以前",0,0,0,""
"sRlen","〈副詞〉 そろそろ・遠くなく","【語法】
そこそこ近い未来を指す。
【造語】 (de)新辞書移行以前",0,0,0,""
"tleks","〈名詞〉 明日","【造語】 (le)新辞書移行以前",0,0,0,""
"tliakks","〈副詞〉 明日に","【語法】
未来の一日後のこと、とても近い未来の事もさす。
【造語】 (de)新辞書移行以前",0,0,0,""
"ty'akks","〈副詞〉 昨日に","【語法】
特に昨日の日中を指す場合が多い。近い過去の事を指すこともある。
【語源】 ty'a-kks
1-[暦単位]
【造語】 (de)新辞書移行以前",0,0,0,""
"wis","〈副詞〉 今・ただ今","【語法】
現在進行の文で使用する。 
【造語】 (de)新辞書移行以前",0,0,0,""
"yekk","〈副詞〉 あの日・その時","【造語】 (de)新辞書移行以前",0,0,0,""
"efmy","〈〉 未使用語","【造語】 (tl)新辞書移行以前",0,0,0,""
"iderni","〈〉 未使用語","【造語】 (tl)新辞書移行以前",0,0,0,""
"neyva","〈〉 未使用語","【造語】 (tl)新辞書移行以前",0,0,0,""
"owvos","〈〉 未使用語","【造語】 (tl)新辞書移行以前",0,0,0,""
"tikk","〈名詞〉 週","【造語】 (tl)新辞書移行以前
(de)h300504 意味付加
【注意】 元々は未使用語。",0,0,0,""
"yerve","〈〉 未使用語","【造語】 (tl)新辞書移行以前",0,0,0,""
"font","〈動詞〉 到着する・到達する","【造語】 (de)新辞書移行以前",0,0,0,""
"segta","〈副詞〉 強大な","【造語】 (de)新辞書移行以前",0,0,0,""
"Cilon","〈動詞〉 滅ぼす・抹消する","【語法】
転じて「完璧に掃除する」
【造語】 (de)新辞書移行以前",0,0,0,""
"forett","〈形容詞〉 豊かな・富める・繁栄した","【造語】 (de)新辞書移行以前",0,0,0,""
"Ceyka","〈動詞〉 建てる・建築する","【造語】 (de)新辞書移行以前",0,0,0,""
"alley","〈名詞〉 ネズミ・鼠","【語法】
出界には騎乗できるほどに大型化したげっ歯類がいる。文脈によってはそちらを指し、必ずしも小さいイメージはない。
【造語】 (de)h291102",0,0,0,""
"mea","〈名詞〉 ウマ・馬
〈名詞〉 オオネズミ","【語法】
馬を主に、騎乗される動物全般を指すが、砂漠地帯では出界固有種の”オオネズミ""を指す場合が多い。
【造語】 (de)h291102",0,0,0,""
"haRo","〈接続詞〉 ～と～る・that
〈代名詞〉 関係代名詞・～な～とは","【造語】 (de)新辞書移行以前
【変更】 291104 haRzi haRo (de)",0,0,0,""
"yuri","〈名詞〉 布","【造語】 (de)h291104",0,0,0,""
"enicia","〈名詞〉 窓
〈動詞〉 窓を設ける","【造語】 (de)h291104",0,0,0,""
"Cie","〈名詞〉 部屋","【語法】
建物の一角、壁に囲まれた場所。漠然とした仕切りや、柵で囲まれたところは意味しない。
【造語】 (de)h291104",0,0,0,""
"tia","〈前置詞〉 ～の・of・所属・～内
〈動詞〉 ～に所属する・～中にある","【造語】 (de)h291104",0,0,0,""
"worp","〈動詞〉 覆う・庇護する・保護する・隠す","【語法】
wonと同根であるが、wonが”すっぽりと被さり覆い尽くす”イメージなのに対し、こちらは”布などをかけて緩く覆う”イメージ。
【造語】 (de)h291104
cf:〈似義〉 won",0,0,0,""
"aber","〈動詞〉 笑う・嘲る","【語法】
発音に注意、”アベーフ”と最後にjが附く。(なぜZpDICにはIPAが表示できないんだ)
【造語】 (de)h291104",0,0,0,""
"suel","〈名詞〉 隙間・隙","【造語】 (de)h291104",0,0,0,""
"albe","〈前置詞〉 ～程の・about","【語法】
about、程度を示す。
【造語】 (de)h291104",0,0,0,""
"Reus","〈疑問詞〉 特定を問う疑問詞・どれ・どの","【語法】
複数あるものから目的のものを問う
【造語】 (de)h291104",0,0,0,""
"xaenk","〈動詞〉 介入する・手を出す・口出す","【造語】 (de)h291104",0,0,0,""
"yenk","〈代名詞〉 奴・あいつ・あんにゃろ","【語法】
larが単に三人称なのに対し、こちらは敵対をはらんでいる。
【造語】 (de)h291104
cf:〈似義〉 lar",0,0,0,""
"yula","〈形容詞〉 透明な・不可視の","【造語】 (de)h291109",0,0,0,""
"siatia","〈形容詞〉 煙い","【造語】 (de)h291109",0,0,0,""
"siatto","〈名詞〉 煙","【造語】 (de)h291109",0,0,0,""
"iprii","〈動詞〉 鳴く","【造語】 (de)h291109",0,0,0,""
"aklenz","〈動詞〉 感染する","【造語】 (de)h291109",0,0,0,""
"yeinad","〈動詞〉 捉える","【造語】 (de)h291109",0,0,0,""
"siataa","〈動詞〉 立ち尽くす・立ちすくむ・ひるむ","【造語】 (de)h291109",0,0,0,""
"sianti","〈動詞〉 立つ","【造語】 (de)291109",0,0,0,""
"alrey","〈形容詞〉 汚れた","【造語】 (de)h291109",0,0,0,""
"alrtai","〈動詞〉 薄汚れた","【造語】 (de)h291109",0,0,0,""
"yurkeim","〈動詞〉 のたうつ","【造語】 (de)h291109",0,0,0,""
"akii","〈名詞〉 表情
〈接尾辞〉 ～な顔","【語法】
形容詞ないし名詞につけて、”～のような顔をした”という意味の形容詞、もしくは”～のような顔をして”との副詞とする。
また、単独で用いて”表情”ともする。
【造語】 (de)h291109",0,0,0,""
"ed","〈接尾辞〉 ～て～・連用","【語法】
動詞を2つ連続で用いるとき、前に来るものに附ける。
【造語】 (de)h291109",0,0,0,""
"ek'a","〈名詞〉 壁","【語法】
部屋の壁。建物の外壁や、障害物として野外に設けられたものは指さない。
【造語】 (de)h291109",0,0,0,""
"siok","〈名詞〉 端・隅
〈動詞〉 隅に追いやる・追い詰める
〈前置詞〉 ～のすみ・～の際","【造語】 (de)h291109",0,0,0,""
"meisaa","〈名詞〉 足元・たもと
〈副詞〉 足元に","【造語】 (de)h291110",0,0,0,""
"eisaa","〈名詞〉 足","【語法】
cerkは股より下を指し、こちらは踝より下を指す
【造語】 (de)h291110",0,0,0,""
"mi","〈前置詞〉 ～のたもと","【造語】 (de)h291110",0,0,0,""
"piw","〈接尾辞〉 ～した・動詞状態","【語法】
動詞に後置し形容詞化する。jirとの違いは訳に現れ、""yuta wog-jir""は「動くような何か」と訳され、""yuta wog-piw""は”動く何か(動いている)”と訳される。
【造語】 (de)h291111
cf:〈似義〉 jir",0,0,0,""
"qio","〈動詞〉 ある・存在する・いる・在る","【語法】
他動詞として用い、”何々に何々がある”事を示す。
【造語】 (de)h291111",0,0,0,""
"fiexx","〈動詞〉 ～とみられる","【造語】 (de)h291113",0,0,0,""
"oRq","〈形容詞〉 孤独な","【造語】 (de)h291113",0,0,0,""
"siatip","〈形容詞〉 傘下にある・庇護下の
〈名詞〉 傘下のもの・庇護下のもの・部下","【造語】 (de)h291113",0,0,0,""
"xik","〈動詞〉 似合う
〈形容詞〉 似合った・見合った","【語法】
xykと同音だが、大して意味が変わらないので問題ない。
【造語】 (de)h291113",0,0,0,""
"Kil","〈前置詞〉 ～毎に・～する度に","【造語】 (de)h291114",0,0,0,""
"Zua","〈単位〉 ～歩","【用例】 Zua ty'a一歩
Zua lyon 何歩か
cekteneta Zua var Za lant rib asse tyaqu. その木の方に三十五歩行ってください。
【造語】 (de)h291114",0,0,0,""
"iyenmi","〈動詞〉 息をつく・休憩する・ほっとする","【造語】 (de)h291114",0,0,0,""
"kor'ey","〈動詞〉 進む・進軍する","【造語】 (de)h291114",0,0,0,""
"Ceiti","〈形容詞〉 簡単な","【造語】 (de)h291114",0,0,0,""
"p'eria","〈名詞〉 床","【語法】
出国には家の中で靴を脱ぐ文化がある、が、日本と同じく公共施設では一般脱がない。これは脱ぐ方、主に家などの床を指す。
【造語】 (de)h291114",0,0,0,""
"bale","〈文頭詞〉 きっと","【造語】 (de)h291114",0,0,0,""
"ol","〈接尾辞〉 ～でしょう・～ですよね・形容の尊敬","【語法】
形容詞に後置し、その被修飾者を持ち上げる。～でらっしゃる
【造語】 (de)h291114",0,0,0,""
"of","〈接尾辞〉 ～用の・目的","【用例】 meyi Ceykof 試作用の土地
【語法】
動詞に後置し形容詞を成し、”動詞するが為の～”とする。名詞に後置すると捧げる意味、”名詞の為の～”。形容詞、副詞その他の機能語には付かない。
【造語】 (de)h291202",0,0,0,""
"zipp","〈名詞〉 1000000・百万
〈形容詞〉 百万の","【造語】 (de)h291211",0,0,0,""
"fipp","〈名詞〉 10000000・千万
〈形容詞〉 千万の","【造語】 (de)h291211",0,0,0,""
"sipp","〈名詞〉 100000000・億
〈形容詞〉 一億の","【造語】 (de)h291211",0,0,0,""
"lapp","〈名詞〉 1000000000・十億
〈形容詞〉 十億の","【造語】 (de)h291211",0,0,0,""
"papa","〈名詞〉 10000000000・百億
〈形容詞〉 百億の","【造語】 (de)h291211",0,0,0,""
"ria","〈名詞〉 0.01・一厘","【造語】 (de)h291211",0,0,0,""
"Te","〈名詞〉 0.1・一分","【造語】 (de)h291211",0,0,0,""
"mie","〈名詞〉 0.001・一毛","【造語】 (de)h291211
【注意】 もしかしてtypo？
<0.01・一毛>ってなってたから<0.001・一毛>って修正しといた
H310301 de",0,0,0,""
"jie","〈名詞〉 0.0001・一糸","【造語】 (de)h291211",0,0,0,""
"teye","〈名詞〉 0.00001・一忽","【造語】 (de)h291211",0,0,0,""
"mixx","〈名詞〉 0.000001・微","【造語】 (de)h291211",0,0,0,""
"miTe","〈名詞〉 0.0000001・一繊","【造語】 (de)h291211",0,0,0,""
"miria","〈名詞〉 0.00000001・一沙","【造語】 (de)h291211",0,0,0,""
"mime","〈名詞〉 0.000000001・一塵","【造語】 (de)h291211",0,0,0,""
"mije","〈名詞〉 0.0000000001・一挨","【造語】 (de)h291211",0,0,0,""
"miye","〈名詞〉 0.00000000001・一測","【造語】 (de)h291211",0,0,0,""
"tuk","〈動詞〉 転がる","【造語】 (de)h291214",0,0,0,""
"uens","〈名詞〉 外側・見知らぬところ","【語法】
崩れ、wensと発音することがある。
【造語】 (de)h291214",0,0,0,""
"ok","〈接尾辞〉 ～ている・普段
〈接尾辞〉 ～ている・継続","【語法】
動詞に後置する。普段から～を習慣としてやっている。
二つ目の意味なら、瞬間を起点とする動詞に於いて、その結果が続いていること。例""Zofkok"",「わかっている・知っている」
【造語】 (de)h291214",0,0,0,""
"myeise","〈副詞〉 無視して・気にせずに","【造語】 (de)h291215",0,0,0,""
"ukRe","〈動詞〉 逃げる・逃走する","【造語】 (de)h291215",0,0,0,""
"luen","〈文頭詞〉 たぶん・恐らく・推量","【造語】 (de)h291215",0,0,0,""
"hae","〈動詞〉 居る・居座る・(じっと)留まる","【語法】
自動詞として、意図的にそこに居るという意に使う。ただしTonのほうがよくつかわれがち。文語的。
【造語】 (de)h291215",0,0,0,""
"deytam","〈動詞〉 喜ぶ","【語法】
略され""dey""となることもある。
【造語】 (de)h291215
cf:〈同義〉 dey
cf:〈派生〉 deyny",0,0,0,""
"dey","〈動詞〉 喜ぶ
〈感嘆詞〉 やったぜ
〈形容詞〉 喜ばしき・うれしい","【造語】 (de)h29115
cf:〈派生〉 deytam, deytor, deyny",0,0,0,""
"wio","〈形容詞〉 沢山の・いっぱいの","【造語】 (de)h291215",0,0,0,""
"wiot","〈副詞〉 沢山に・たっぷり・いっぱい","【造語】 (de)h291215",0,0,0,""
"swonk","〈動詞〉 信じる・信用する","【造語】 (de)h291215",0,0,0,""
"or","〈接尾辞〉 ～だろう・予想未来","【語法】
予想される、～となるであろう(するであろう)。
【造語】 (de)h281215
cf:〈似義〉 uxxe",0,0,0,""
"Qaise","〈代名詞〉 誰も・ただ一人として～ない","【語法】
-eaを伴って、”誰も～しない”を示す。
【造語】 (de)h291216
cf:〈併用〉 ea",0,0,0,""
"onea","〈形容詞〉 出来ない・不可能な","【造語】 (de)h291216
cf:〈派生〉 on, ea",0,0,0,""
"myjot","〈副詞〉 本気で・真剣に・冗談でなく","【造語】 (le)h291216",0,0,0,""
"ZofKo","〈動詞〉 判別する・見つける・分かる","【語法】
物質的なものには使わない。吟味し、結果を出す。
【造語】 (le)h291216
cf:〈似義〉 Zofte",0,0,0,""
